video_id,title,channel,channel_id,publish_date,video_age_days,title_length_words,title_sentiment,category_id,category_name,view_count,like_count,comment_count,like_view_ratio_percent,comment_view_ratio_percent,region,subscriber_count
BkXnmEOJXJw,"2025 नागपंचमी Special: नागपंचमी की कथा | Nag Panchami Song 2025, Nag Panchami Bhajan, Nag Panchami",Sonotek Bhakti,UC3oQ1986eLZ4MhyPBiu54PA,2025-07-28T12:30:14Z,2,16,-0.5859,10,Music,365550,2219,210,0.6070305019833128,0.05744768157570784,IN,15400000
NbL3nzjOTh0,SURVIVING SQUID GAME AGAIN,Nikku Gang,UCPKcM62iHQOz-EmfsSxxZiw,2025-07-30T09:30:12Z,1,4,0.296,20,Gaming,229797,3565,262,1.5513692519919755,0.11401367293741868,IN,429000
L1bLZopKEoM,శ్రావణ గురువారం స్పెషల్ భక్తి పాటలు | సాయి చాలీసా | Thursday Bhakti Songs | Sai Baba Bhakti Songs,Maha Mantram - మహా మంత్రం ,UC_IibcfEhJXlpkP9Vv81jMA,2025-07-30T22:20:01Z,0,17,0.0,10,Music,71889,249,5,0.34636731627926387,0.0069551669935595155,IN,112000
W6UX2FNRYEE,Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals,King Queen 3D,UCaC6PisCX5vQDZYIDbu4IgQ,2025-07-29T13:51:26Z,1,15,0.4404,22,People & Blogs,1406266,102387,4694,7.280770494344598,0.33379175774711184,IN,29100
_YU09CkLAgs,#Video - पियवा के हसी | #Karishma_Kakkar का एक और बवाल #भोजपुरी गाना | New Song 2025,Karishma Kakkar Official,UCInDwrCR-hKk2tkXrVnPFag,2025-07-24T00:15:02Z,7,17,0.0,10,Music,126417,644,14,0.5094251564267464,0.011074459922320574,IN,101000
75o4DPj5XTA,"I Lost 50,000 Diamonds on New Itachi Bundle in Free fire 😭 Garena Free Fire ",Hakson Pro Gaming,UCRHbYSZHfDQvxZsJM3vbd4A,2025-07-30T10:10:10Z,1,15,-0.3818,20,Gaming,282011,6699,537,2.3754392559155497,0.19041810425834452,IN,13600000
PEsKn6gIDZ0,Khesari Lal Yadav | गेरुआ कलर | Bol Bam | Khushi Kakkar | Gerua Kalar | Jyoti Das | Song 2025 | GMJ,GMJ - Global Music Junction - Bhojpuri,UCU_FozE_MPC8w4YncyShmJQ,2025-07-28T00:30:30Z,3,23,0.0,10,Music,826050,51316,3533,6.21221475697597,0.42769808122994973,IN,7650000
qRQHehhXqoQ,Nobita Sliding in Every Italian Brainrot Slide !,Rusk Gaming,UCTNVvjBnQOJtnNF2oKlaTSQ,2025-07-30T13:26:00Z,0,8,0.0,20,Gaming,106294,911,12,0.8570568423429357,0.011289442489698385,IN,367000
m892oYi-uhc,Main Nhi Rehna - Sajan Jagpalpuria & Deepak Dhillon (Full Video) Taniya - Rahul Verma,J Studios,UCwbyvq42q14GcK_AyP34mig,2025-07-30T05:30:14Z,1,15,0.0,10,Music,496225,14704,2174,2.963171948208978,0.43810771323492365,IN,1750000
ixW8pjifzNs,MOBA LEGENDS 5v5 | BGMI GRIND DONE | SCOUT IS LIVE | #iQOO,Scout,UCYxMATvBqKQx7utYcYK3waA,2025-07-30T20:50:28Z,0,13,0.0,20,Gaming,266450,20389,46,7.652092325014075,0.017264027021955338,IN,5070000
x9M35uWfbsU,नाग पंचमी स्पेशल भजन 2025 | Naag Panchami Bhajan | Naag Panchami Song | Shiv Bhajan | Bhajan | भजन,Bhakti Sadhna भक्ति साधना,UCA1BfqEptH9CDtIEjuwyuSg,2025-07-28T11:31:00Z,3,20,0.0,10,Music,383025,2150,129,0.5613210625938255,0.033679263755629525,IN,4120000
05iVOFCGdjc,[EN] 2025 PMWC at EWC Survival Stage D2 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,PUBG MOBILE Esports,UCmeeY9kzNswUpbYyJntb3Aw,2025-07-30T15:48:23Z,0,17,0.0,20,Gaming,456373,7888,102,1.728410751731588,0.022350139031011913,IN,4860000
qET6unjLwEc,Yaavaaga Lyrical | Elumale | Sid Sriram | Raanna | Priyanka Achar | D Imman | Tharun Sudhir| Punit,Anand Audio,UCLtCejNl8eAg4PO_9lf2TIg,2025-07-30T04:30:26Z,1,19,0.0,24,Entertainment,115944,7679,263,6.623024908576554,0.2268336438280549,IN,13800000
zZQVoaD3Kbw,Franklin Change House to School Bus in Indian Bike Driving 3D,NpsDude,UCndJ18y3MoL_kr-UD75aSsQ,2025-07-29T09:23:05Z,2,11,0.0,20,Gaming,490738,2614,27,0.5326671258390424,0.005501917520143131,IN,532000
pVN-mbCqr4E,"Ab Tere Dil Mein Hum Aa Gaye | Aarzoo | Kumar Sanu, Alka Yagnik | Akshay Kumar, Madhuri Dixit",Abuxar,UCN1cEHXH_T5HHOBWF9CR8ew,2025-07-26T06:16:45Z,5,19,0.0,10,Music,172748,605,7,0.35022113135897376,0.0040521453215087875,IN,52100
a7D2QhjgF9k,"CLAIM RARE EPIC NINJA TRIALS REWARDS🔥 -para SAMSUNG,A3,A5,A6,A7,J2,J5,J7,S5,S6,S7,S9,A10,A20,A30,A50",Kreation Army,UC2to8ff_riFkThMyYUiZIsw,2025-07-30T17:07:12Z,0,8,0.347,20,Gaming,218112,16530,1251,7.578675176056338,0.5735585387323944,IN,1630000
wpCQxnd2h7o,ನಾಗರ ಪಂಚಮಿ ವಿಶೇಷ ಗೀತೆಗಳು | Nagara panchami Vishesha Geetegalu | Nagadevatha Songs | Nagara Panchami,Hrishi Audio Video,UCLTYekibv8AwLfA0etoRPDA,2025-07-28T23:30:30Z,2,15,0.0,10,Music,122366,531,20,0.43394406943105107,0.01634440939476652,IN,416000
TGSWFWJHXoo,TUNG TUNG TUNG SAHUR TRAIN VS BALLERINA CAPPUCCINA TRAIN  - INDIAN BIKE DRIVING 3D,Koobra Ali,UC-uPtlje8A24MMEFhycgKdg,2025-07-31T04:13:33Z,0,14,0.0,20,Gaming,80540,384,12,0.4767817233672709,0.014899428855227216,IN,964000
40oOojjU_SM,Khasa Aala Chahar (Official Video) Family | Rakhi Lohchab | New Haryanvi Song 2025 |Tseries Haryanvi,T-SERIES HARYANVI,UC3Zva7aW8lJUFZQYnC-XyHg,2025-07-29T05:47:41Z,2,16,0.0,10,Music,3136191,128237,10751,4.088941011564665,0.3428043763916165,IN,3590000
YNcqJzjSMeM,🔴[LIVE]Chill Gamer Guild Test👑 Day 84 Round 4🙃-Garena Freefire#shorts #freefirelive #chillgamer,chill gamer,UCr3gKMzLLCYire9obCUSkMQ,2025-07-30T18:55:37Z,0,11,0.0,20,Gaming,386685,6036,40,1.5609604717017727,0.010344337121946804,IN,9110000
NZJur7TYCkk,मीरा बाई का अति प्राचीन भजन ऐसी लागी लगन | Aisi Laagi Lagan with Lyrics | ANURADHA PAUDWAL | Lyrical,T-Series Bhakti Sagar,UCaayLD9i5x4MmIoVZxXSv_g,2025-07-30T00:30:14Z,1,20,0.0,10,Music,121063,1325,76,1.0944714735303107,0.06277723168928574,IN,77800000
7_bzNmhmISM,Evolving into Italian Brainrot Udin din in Minecraft...,Karry Kraft,UCW3Ms3ZxVaZUniP-HifWCDg,2025-07-31T07:00:31Z,0,8,0.0,20,Gaming,118242,2477,124,2.0948563116320766,0.10486967405828723,IN,512000
SiUxqEEiNNI,Ragile Ragile,Anirudh Ravichander - Topic,UCbRSywya_rl8YS15Lo9ttsA,2025-07-29T05:47:26Z,2,2,0.0,10,Music,118404,1943,30,1.6409918583831629,0.025336981858720988,IN,23000
-CLh2ZlLnIY,DAY 12- RANK PUSH TO CONQUEROR | ONLY AKM AND M416 TODAY | BGMI WITH REGALTOS | RANK -TOP 234,SOUL Regaltos,UCwFRGieumnh1MrM5F3D65Tg,2025-07-30T20:31:44Z,0,20,0.368,20,Gaming,181447,16519,111,9.10403588926794,0.061174888534944086,IN,2450000
jsrdt5HLKR0,Saiyaara (1980) Ft. Kishore Kumar full song (Old version) Old is Gold with a New Voice!,Rakesh Sutradhar,UCn3EPeW-EwEvG6EusuFXe7w,2025-07-30T15:47:58Z,0,16,0.0,10,Music,61556,1940,101,3.1516017934888554,0.16407823770225485,IN,97800
WdBZMTw5SCg,🔴BIGGEST V BADGE GUILD TEST ON LIVE 🔥 FREE FIRE MAX #shorts #freefire #trending,Kill2Head,UCwMauD7qRqr_ZXUTqRGHOjg,2025-07-30T18:03:59Z,0,14,-0.128,20,Gaming,518095,13477,46,2.601260386608634,0.008878680550864224,IN,4630000
Kw0CaJ80G54,Badmashi (Official Music Video) | Mankirt Aulakh | VSeer | Punjabi Song 2025,Mankirt Aulakh,UCBApn9oICcOg083Ie7XvAEA,2025-07-30T09:30:55Z,1,13,0.0,10,Music,1000606,20622,1093,2.0609510636554247,0.10923380431458536,IN,5990000
tHBB0nDU1ow,BIGGEST ROBBERY EVER in the LOS SANTOS in GTA 5 Real Life!🔥#11,Dattrax Gaming,UCJD5R47XWLmJ7nn18T2ZW4w,2025-07-31T03:01:03Z,0,12,0.0,20,Gaming,279035,27208,1570,9.750748114035874,0.5626534305732256,IN,2410000
u6yu-V0GHoQ,#Video - चूल्ही में झोंक दी | #Shivani Singh | Chulhi Me Jhok Di | Bhojpuri New Song 2025,Dhamki Records,UCFBwOHaNPsWlC2TPt0RQ10A,2025-07-26T06:45:06Z,5,19,0.0,22,People & Blogs,89664,266,3,0.2966630977872948,0.0033458244111349037,IN,509
BpbLLEfUGtQ,Esports World Cup 2025 Day 2 | Can Nihal Sarin reach top 8? | Hindi commentary,ChessBase India,UCIsEhwBMPkRHsEgqYAPQHsA,2025-07-30T19:57:20Z,0,16,0.2263,17,Sports,410376,7892,18,1.9231144121488586,0.004386221416457102,IN,2790000
0XN1yaP_0mA,Jignesh Barot | Mane Mara Prem Per Vishwash Che | જીગ્નેશ બારોટ | New Gujarati Love Song 2025,Saregama Gujarati,UCvrD1eyGgo8O9JcTraCvYBg,2025-07-31T05:30:07Z,0,18,0.6369,10,Music,31147,2918,130,9.368478505152984,0.4173756702090089,IN,4330000
pyhe0VTdA-g,Scary Teacher 3D vs Squid Game Hiding in Wooden Coffin vs Drinking Straw Challenge Who Winer,Scary Teacher Gold,UCR9WNGqSjApo5lln_SHq2uw,2025-07-30T13:01:36Z,0,16,-0.6249,20,Gaming,125452,672,15,0.5356630424385422,0.011956764340146031,IN,2970
56f8g1m8Nn8,#video | कजरी | #samarsingh | Kajari | Ft. #toshidwivedi | Latest Mirzapuri Kajari Song 2025,Tarana Bhojpuri,UCdo2e7E4mU92NmVtvkcpEjQ,2025-07-29T11:05:05Z,2,16,0.0,10,Music,348373,2087,21,0.5990705364652256,0.006028021689396136,IN,523000
qt9k6r_3NaY,House Upgrade #2 - INDIAN BIKE,TUX44,UCnaSaWvp97jAK8Ib46jCqVw,2025-07-31T04:30:35Z,0,6,0.0,20,Gaming,161785,929,8,0.5742188707234911,0.004944834193528448,IN,33600
gsM0YSX_fqA,"Duniya Alag | Dhadak 2 | Siddhant C, Triptii Dimri | Arijit Singh, Shreyas P, Siddharth-Garima",Zee Music Company,UCFFbwnve3yF62-tVXkTyHqg,2025-07-28T10:30:01Z,3,16,0.0,10,Music,10809282,69050,2306,0.6388028363030959,0.021333516879289485,IN,119000000
zQVo4cS_bnI,Franklin Building The Most Expensive Supercar Showroom In GTA 5!,Flight Gamer,UCt3mMVAyGhwQb_ZBGp_p85g,2025-07-30T07:35:02Z,1,10,0.0,20,Gaming,338862,8451,788,2.493935584397188,0.23254304111998397,IN,8150000
N_M3OgPOjIs,"सावन बुधवार स्पेशल : आज के दिन "" गणेश जी की चमत्कारी कथा "" सुनने से सभी मनोकामनाएं पूर्ण होती है",Bhakti Darshan,UCDLq_dyqKfi0XMUwiCzEIEQ,2025-07-29T22:15:01Z,1,21,0.0,10,Music,54154,588,69,1.08579236990804,0.1274144107545149,IN,4250000
_uT7V4vB9kw,"AA Play Survival Surge - Chapter 1 | Ft @GodLikeEsportss  , WF , K9  | Pre-Quarters |BGMI| Day 4",AA Gaming,UCaYKTSg1twwjm0_cmvj_NhQ,2025-07-30T13:45:24Z,0,19,0.34,20,Gaming,354600,6756,78,1.9052453468697124,0.021996615905245345,IN,93900
RIkdz3IPFTg,परफ्यूम लगावे चुन्नी म 😝 parfum lagave chunni mein//lovekush dungri//dance video #dance #rasiya,Poswal Music,UC-KRpICyG6FqWf6ZKVvWL4g,2025-07-30T04:30:06Z,1,13,0.0,10,Music,57328,220,7,0.3837566285235836,0.012210438180295841,IN,886000
DuHwAMSDa8s,TGR NST BACK WITH TONDE GAMER ☠️🗿 #shortsfeed #tondaegamer #nstwinsff,NS TWINS,UClJbbOQbHtUlwq10JhxyI0Q,2025-07-30T17:17:09Z,0,10,0.0,20,Gaming,1032702,17167,3,1.662338215671123,0.00029050006681501534,IN,2050000
GyVgLSK7as4,Top 7 श्री स्वामी अक्कलकोटचा राजा - श्री स्वामी समर्थ गीत | Swami Samarth Songs | Swami Samarth Gani,Wings Music Store ,UCn95GFEG3QXew1XNXON8zDw,2025-07-30T22:30:06Z,0,19,0.2023,10,Music,14260,104,11,0.729312762973352,0.07713884992987377,IN,2250000
XJp4rwimBb8,🔴LIVE Unq Gamer | Pubg Mobile Punju VS Petta | Live Stream #shorts  #shortvideo  #601,Unq Gamer,UCabjixiIIRDY6-dmaQVbPlA,2025-07-30T18:22:31Z,0,15,0.0,24,Entertainment,203186,3914,0,1.9263138208341124,0.0,IN,2090000
MipMsjOh1X0,കർക്കിടകം പതിനഞ്ചാം ദിവസം പാരായണം ചെയ്യേണ്ട അദ്ധ്യാത്മരാമായണം ഭാഗം 15 | Adhyatma Ramayanam Day 15,Daily Hindu Devotional,UCLWKEUSpE3Ar2Dv16S6whLA,2025-07-30T22:30:02Z,0,13,0.0,10,Music,32838,498,100,1.5165357208112553,0.30452524514282237,IN,48900
Fgj-hLNda6o,ITACHI ASCENSION EVENT FREE FIRE | ITACHI BUNDLE TOKEN TOWER EVENT | FREE FIRE NEW EVENT ,JEROX GAMING,UCbGyY8RetTq7XUolpjITRMw,2025-07-30T04:35:03Z,1,16,0.4215,20,Gaming,199419,6319,513,3.168705088281458,0.2572473034164247,IN,382000
65j6Dp-uo08,#Video | लुगवा ओढ़ के चले | #Aashish Yadav | Lugawa Odh Ke Chale | New #Magahi Song | #Wave Music,Wave Music,UC22nIfOTM7KLIQuFGMKzQbg,2025-07-28T01:15:00Z,3,21,0.0,10,Music,685197,19481,700,2.843123948295162,0.10216040058552504,IN,66500000
ico7PxgvAa8,🔥MUMMY SET CRATE OPENING l 50000 UC GLACIER MUMMY SUIT CRATE OPENING l Mummy set crate opening trick,Classified YT,UCzEukHJOWCO1ngxkIhGbfQA,2025-07-31T02:28:39Z,0,18,0.7003,20,Gaming,90179,11645,8698,12.913205957040997,9.645261091828475,IN,2570000
FEFwZ5Xt8fw,"#Video | ड्राईवर अभी नया बा | #Khesari Lal Yadav , Khushi Kakkar | New Bol Bam Song 2025",Folktune Studio ,UCrcnBNLtEW1cTv1qvtHJFmQ,2025-07-26T13:15:57Z,4,19,0.0,22,People & Blogs,248463,1337,11,0.5381082897654782,0.004427218539581346,IN,1210
7zxmEo2P3Wo,GTA V: The End of Franklin & Shinchan Gym Journey in GTA 5 ! in Telugu,Black7Plays,UCDACaLjKXqhFxmuCjS1w6ow,2025-07-30T10:45:01Z,1,16,0.0,20,Gaming,145060,5394,476,3.718461326347718,0.32814007996691025,IN,702000
ryqga9rWugw,नाग पंचमी की अमर कथा | जय श्री नाग देवता आरती | Naag Panchami Ki Kahani | Nag Panchami Ki Katha,Rudradhari Mahadev,UCEhUaCyTpRwfOHgFx6b4klw,2025-07-28T23:30:16Z,2,21,-0.3612,10,Music,188600,1447,93,0.7672322375397667,0.049310710498409335,IN,299000
sEaF707SIeU,Grandmaster Lobby Live Rank Push Free Fire Telugu  - Munna Bhai is Live  - Telugu Gaming Live #MBG,Munna bhai gaming,UC9p7jJPFcdKS5pVZtB4oSnw,2025-07-30T18:21:23Z,0,18,0.25,20,Gaming,174908,18090,17,10.342580099252178,0.00971939533926407,IN,3730000
HeT6ncbPr1k,New Dashama Aarti 2025 | પ્રેમે ઉતારું દશામાંની આરતી | Dashama Ni Aarti | Rupal Dabhi | Dashama Song,RDC Gujarati,UCuB7zkQVpcPKzHYJn45vM9w,2025-07-31T02:08:58Z,0,19,0.0,10,Music,16502,211,6,1.2786328929826687,0.03635922918434129,IN,13000000
QxWUZ803GgQ,Platform 8 horror game live ❤️ #shortslive #horrorgaming,MAJOR ICONS™,UCQ3sKfJqZb8BjnOuwMWRqCA,2025-07-31T07:49:49Z,0,8,-0.5719,20,Gaming,798002,3035,0,0.38032486134119964,0.0,IN,393000
Q0u58lP_3F4,"Baava - Theme Song (From ""Su From So"")",Sandeep Thulasidas - Topic,UCyjK2Kv2H-6HmkTnyeP2IOQ,2025-07-28T15:17:24Z,2,8,0.0,10,Music,128092,3337,0,2.605158792118165,0.0,IN,341
LnjCGXRoDZA,Free Fire Max Live With Never Fold Gaming || Road To 1 Million🎯|| #freefirelive #shortsfeed,Never Fold Gaming,UCdNNnOR060yCLk_iMyaZvSg,2025-07-30T12:10:47Z,0,15,0.2263,20,Gaming,484946,9534,0,1.9659920898409307,0.0,IN,563000
T9vsY-x8KnY,Vishesh Shastri Ji - Arvind Dancer Aur Doctor Bhabhi Me Hua Competition Dance (Music Video),KrishnaStudioVEVO,UCSHHD_JtKTiAgsxOEvFSpVg,2025-07-24T15:02:32Z,6,15,0.0,10,Music,108887,168,3,0.15428839071698183,0.0027551498342318183,IN,1270
pDgSyJjERmY,Franklin House Upgrade In Indian Bike Driving 3D,HandsomeGamer,UCl487GkI6cdPxpMF3ZgDKYQ,2025-07-31T01:32:16Z,0,8,0.0,22,People & Blogs,62313,0,11,0.0,0.017652817229149617,IN,2920000
aRMle9Uwrf0,"तीसरा सावन बुधवार स्पेशल- संकट हर लो मंगल कर दो, सावन की बरसे रिमझिम फुहार, आये गजानन गौरा जी #sawan",Ganga Devotional,UC8H_hM6S3QlIaeI-zI4lurA,2025-07-29T22:15:00Z,1,20,0.0,22,People & Blogs,47826,322,13,0.6732739514071844,0.02718186760339564,IN,232000
35nf7eJ5NUk,Thug Cry in Balcony ❤‍🩹 Nihal Savage & Crush Key 🚀 S8UL World Flex 🌍 Mortal Snax Aryan 💔 Nepal 🇮🇳,Kiwos YT,UCGn9cTrxfHXjlQJJIch6vHQ,2025-07-30T15:18:34Z,0,21,-0.6808,20,Gaming,141536,5889,165,4.160778883111011,0.11657811440198959,IN,163000
3hnoEfiUOY8,Parvatini Haveli Je Koi Gashe - DHUN - Kiran Prajapati - પાર્વતીની હવેલી જે કોઈ ગાશે,Kiran Prajapati ,UC_TQYi4gfH24bxvK8eIzSqQ,2025-07-31T01:31:38Z,0,16,0.0,10,Music,15344,224,31,1.4598540145985401,0.20203336809176226,IN,334000
12p2TZvpWKM,चलो LONG DRIVE पे चले  | ETS 2,shreeman legend live,UCKVei70N69V3V5wBQixHZbg,2025-07-30T20:00:27Z,0,8,0.0,20,Gaming,170273,16981,52,9.972808372437205,0.030539192943097263,IN,2280000
-TK66ZcVfLg,Om Namo Bhagavate Vasudevaya,Sam C.S. - Topic,UCp8vJHV3dSl48R02G8DGrZw,2025-07-08T07:38:37Z,23,4,0.0,10,Music,347938,17581,0,5.0529117256522715,0.0,IN,4960
xJu6ARVcxws,I BECAME RAINBOW HOTSPOT TO STEAL BRAINROT !!!,Giga Dash,UCu6pISQ7tT5gXUNwiu8M0Vw,2025-07-30T14:07:34Z,0,8,-0.7012,20,Gaming,118943,1596,67,1.3418191907047914,0.056329502366679836,IN,262000
g20aF9RpfFw,बृहस्पतिवार के दिन सभी ग्रहों से मुक्ति दिलाएगा ये #सुंदरकाण्ड पाठ मात्र 30 मिनट सुन लेना #2025,Mantra Ucharan,UCL-bUMbII1B1Ssc38iBzA1A,2025-07-30T21:30:07Z,0,17,0.0,10,Music,16151,266,45,1.646956844777413,0.2786205188533218,IN,50800
pcNFAYUfDkA,I Played FAKE Steal a Brainrot Roblox Games,SenpaiUnlimited,UCLm85ASz0gDwLr6KAPc8zWg,2025-07-31T05:41:04Z,0,8,-0.6841,20,Gaming,160051,4467,537,2.7909853734122247,0.3355180536204085,IN,643000
3_c-uLFkQg4,Thursday Sri Lakshmi Kubera Bakthi Padalgal | Potri On Sri Lakshmi Guberar And Songs,Emusic Abirami,UCHgmHSMsLIlYPrqNcNcVlyA,2025-07-30T21:30:00Z,0,14,0.0,10,Music,30746,220,10,0.7155402328758212,0.03252455603981006,IN,1480000
5UQZjYaCx_s,🔴 FREE FIRE LIVE👻GARENA FREE FIRE💀GUILD TEST LIVE !! GAMING NINJA #fflive #shortslive #ff #shorts,NINJA TIME,UCNa-12YIScayXb6ZO34McPA,2025-07-30T18:48:48Z,0,15,0.5242,20,Gaming,726911,8120,0,1.1170555955268253,0.0,IN,327000
x3VZRLoR6Io,Dashama Jamva Aavo Re | Dashama No Thal | Mataji No Thal | Bhasker Shukla | Dashama Song,RDC Bhakti Sagar,UCgR_i5SKxLHWGCFYPQ3LDNw,2025-07-27T11:30:50Z,4,18,-0.5267,10,Music,195286,1694,41,0.8674456950319018,0.020994848581055478,IN,2570000
r6FzmSYmxsY,dinner unlyyyy,Sayip0P,UCFNDr8xds_c17hRUXL8MitA,2025-07-30T18:52:13Z,0,2,0.0,20,Gaming,85327,6095,39,7.1431082775674755,0.045706517280579416,IN,847000
MxuyGbruc3M,Char Char Dham Ni Maa Dasha Maa Ni Aarti | દશામાંની આરતી | Dashama Ni Aarti|Dashama Song|Ashok Sound,Ashok Sound,UCYuNJmcxe5xNwt4gCP888mQ,2025-07-28T14:10:36Z,2,18,0.0,10,Music,46800,332,6,0.7094017094017093,0.01282051282051282,IN,496000
iXn0oYndup8,🐦‍⬛Itachi Bundle Spin Telugu💎| Itachi Ascension Event పెద్ద O 💯 | Itachi Token Tower Event🤯,TELUGU PROS,UCc-NUY1p1VTYMPi_eS9IaZA,2025-07-30T05:43:08Z,1,15,0.0,20,Gaming,95535,8075,327,8.452399644109489,0.3422829329565081,IN,458000
7w5UYPjzuZk,Top 20 Hits of M.G.R | Naan Ungal Veettu Pillai | Pudhiya Vaanam | Thirudathey Paappa |,Saregama Carvaan Tamil,UCQV-C1Gyj-wPyOMFGN8TrgA,2025-07-30T05:30:03Z,1,17,0.2023,10,Music,23188,202,4,0.8711402449542867,0.017250301880282905,IN,90800
x7l76oLDOXM,My Junior is Bad At This Work | Carry the Glass Part 2,BeastBoyShub,UCI86prlqXhbkREDMTaORvLQ,2025-07-30T11:29:22Z,1,13,-0.5423,20,Gaming,164172,17317,1021,10.548083717077212,0.6219087298686743,IN,6950000
21YcJkhNj7g,"Kand Kand | Thalavara | Arjun Ashokan,Revathi | Mahesh Narayanan | Akhil Anilkumar | Electronic Kili",Think Music India,UCLbdVvreihwZRL6kwuEUYsA,2025-07-30T11:30:01Z,1,16,0.0,10,Music,156299,1567,156,1.0025655954292734,0.0998086999916826,IN,21000000
9MYDMmSl30Q,GRANNY LIVE GAMEPLAY || HORROR LIVE STREAM ||#granny #grannylivegameplay #shortslive #funny #shorts,SuperThron Gaming,UCinL0Weq8JFKxmowwQW0DjA,2025-07-31T03:30:51Z,0,12,-0.368,20,Gaming,969640,2543,2,0.2622622829091209,0.00020626211789942657,IN,1030000
5Y_WWZkHWd4,Singer Suhana Devi//प्रेम कर चारा फेंकी//Haripriya//Theth Nagpuri Video Song 2025,SINGER SUHANA RAGHAV,UCg7klS17Tv9mLtfcuyEc31w,2025-07-29T01:06:59Z,2,10,0.0,10,Music,123954,3795,221,3.0616196330896948,0.17829194701260145,IN,169000
dmidmGYMOn4,How I Conquered Grow a Garden Civilisation in minecraft,YesSmartyPie,UCZ9lCUhUOUrwqVJmfBkN92A,2025-07-31T06:45:10Z,0,9,0.0,20,Gaming,89057,8759,671,9.83527403797568,0.7534500376163581,IN,6580000
SdhIsFBeZio,नाग पंचमी - नाग पंचमी का त्यौहार आया  | Naag Panchmi Ka Aaya  | Naag Panchami Song | Shiv Bhajan,Upasana Mehta Bhajan,UCY23V5WAbZhbPi4S3Yj_0Gw,2025-07-28T12:30:37Z,2,20,0.0,10,Music,121276,653,30,0.5384412414657476,0.024736963620172168,IN,281000
Hy4ghcGLH9k,RIP 300000 Diamonds For New Itachi Bundle 😱 Free Fire Max x Naruto Collab Gameplay ☠️,Assassins ARMY,UC6OMn0pp49OpyqhDwYySMSw,2025-07-30T06:00:21Z,1,16,-0.5994,20,Gaming,344027,17065,1144,4.960366482863264,0.33253203963642386,IN,13000000
-EJSXW0GU8I,Shambho Shankar Namah Shivay | Shambho Shankar Namah Shivay | Shambho Shankar Namah Shivay...,ShivaaVEVO,UCUAznPQcG-_ri9zuUXO6Kew,2025-07-23T21:54:19Z,7,14,0.0,10,Music,156051,1478,47,0.9471262600047421,0.030118358741693423,IN,2350
T7sVOQREqpU,free fire😱 special 200k subscriber🔥 #freefire #gaming #garenafreefire 🔥#video #fflive #live #ristar,BM Dragon,UCW7tdSYfDTMGw-yqOC9tNsg,2025-07-30T18:06:29Z,0,12,-0.5574,20,Gaming,215571,2294,8,1.0641505582847415,0.0037110743096242073,IN,579000
n3_5yt8F6Ew,Bilanchi Nagin Nighali (SoundCheck) DJ Shubham K | Bilanchi Nagin Nighali Marathi Song Dj Remix,DJ Shubham K Official,UCFPeAQrMpjHRbLX9yoHkT6A,2025-07-29T05:30:06Z,2,15,0.0,10,Music,90511,978,21,1.0805316480869729,0.023201599805548496,IN,706000
PvaZY-ykRzs,THIS NEPAL TEAM IS ON A DIFFERENT LEVEL🔥 | WHAT A COMPETITION!,Mr Spike,UCeBBy-IqsJxGlt-QcWj35Kg,2025-07-30T17:03:14Z,0,12,-0.4003,20,Gaming,136205,11956,601,8.77794500936089,0.44124665026981386,IN,1010000
wYxIfCXWvNI,Tere Bina - 8K/4K Music Video | A.R. Rahman | Abhishek Bachchan | Aishwarya Rai Bachchan | Guru,Sony Music India,UC56gTxNs4f9xZ7Pa2i5xNzg,2025-07-28T07:00:53Z,3,18,0.0,10,Music,201879,1348,44,0.6677267075822646,0.021795233778649586,IN,67000000
EelMZP6p8cc,How This CRYSTAL Helped me Take Over this Minecraft SMP,SenpaiExtras,UCUkSBEJC33xb-WU-pRimdkg,2025-07-31T07:55:17Z,0,10,0.0,20,Gaming,171566,14659,1429,8.54423370597904,0.8329156126505252,IN,1180000
fmBGhuPCcBI,Starbucks | Jaskaran Grewal | Sudesh Kumari | Latest Punjabi Songs 2025 | New Punjabi Song,Celebrino Records,UCB8ZCzrBXOyuLrBlSpeVmNw,2025-07-30T11:34:04Z,1,16,0.0,10,Music,659391,1938,73,0.29390756015778197,0.011070821409452055,IN,489000
mpad_KpFF9o,CHAPTER 2 SUPER EMEOTE ☠️ Free Fire MaX,STAR GAMERS,UCvh0vLzlZ8fFoedB6O3vluw,2025-07-30T14:24:14Z,0,8,0.7603,20,Gaming,104809,10131,820,9.66615462412579,0.782375559350819,IN,4710000
0ulm_Gowll8,Mere Omkar Ki Najar,Release - Topic,UClvvB-5_RO9cF1ZslXRT2hA,2025-07-25T08:57:51Z,6,4,0.0,10,Music,29046,244,0,0.8400468222818976,0.0,IN,124
trqnzE0Rgks,DASH GOT SICK AND NOBODY CARES !!!!,Dash Empire,UCtNxjL-8WeFZ6LbfrOYgNoQ,2025-07-29T13:50:58Z,1,7,-0.3544,20,Gaming,292434,3880,190,1.3267951059042382,0.06497192528912507,IN,1950000
